"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","DRY_BULK","LIQUID_BULK","CONTAINER","WAREHOUSE","AGRI","MINING","UTIL","CONST","MANU","WHOLE","RETAIL","TRANS","INFO","FINANCE","REALE","PROF","MANAGE","ADMIN","EDU","HEALTH","ART","ACCO","OTHER","HS1","HS2","HS3"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L2WA","0.261698496942293","0.00509109645784238","-0.104129385561643","0.00751308830727508","0.00864804720439833","0","0","0","0","-4.61117943984675e-05","0","-6.98108836014012e-05","-4.70190140358958e-05","0","-3.83263972322213e-06","8.30411097416663e-05","9.68894555246822e-05","0.0026070558084016","-6.10294660001305e-05","0","0","-4.90774939455801e-05","0","0","-0.00045264271874697","-0.000326645687284923","-0.000392333371544155"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L3WA","1.68454141344496","0.0188769622390055","-0.443075432738081","0.0285964278957257","0.0337086307682861","0","0","0","0","-0.000131339078361001","0","-0.000226153832376381","-0.00011447219453246","0","0","0.000288653753369657","0.000236637417129073","0.00305242584237439","0","0","0","-0.000189691777954356","0","0","-0.0018936456251887","-0.00140960195962993","-0.00187946821677447"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L4WA","0.283725691345696","0.00806725669476934","-0.111437280079601","0.00835040927259306","0.00958124094204524","-0.000281112728188926","-4.01443571377952e-05","0","0","-5.1566092289038e-05","0","-7.99262578579485e-05","-5.36623732452419e-05","-7.32692793648086e-08","0","7.30959818271404e-05","9.44361282012721e-05","0.0036787533900277","-8.87301056498218e-05","0","0","-5.17025767668256e-05","0","-4.54151860721516e-06","-0.000466682857161462","-0.000358164370925405","-0.000497282326598383"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L1BA","-0.0396795029575621","0","-0.0382972406983724","0.0029892625692763","0.00358367218753613","0","0","0","0","-8.20895277551449e-06","0","-2.17540032783129e-05","-5.61310054668e-07","0","0","0","1.24000242621019e-05","0","0","0","0","-4.47149557771261e-06","0","0","-0.000161639379978629","-0.000118497284257778","-0.0001352143566497"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L2BA","0.261797001475855","0.0017313391126977","-0.10872354276671","0.00868107717173387","0.00992515121856071","-7.59924997186116e-05","-1.02508295670674e-05","0","0","-4.77694756325953e-05","0","-7.5818584464694e-05","-4.98298699531846e-05","-1.92809822413513e-08","0","6.97000546569621e-05","9.48618870375677e-05","0.00300852512594227","-8.21270445274907e-05","0","0","-4.75163720184244e-05","0","-4.20491528275952e-06","-0.000482616732115398","-0.000344463600582246","-0.000394649160758766"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L3BA","0.348148256170042","0.00216477421744159","-0.11657902785826","0.00688630334058758","0.00802523562933012","-0.000398184927193425","-2.28909024347125e-05","0","0","-4.3310393079438e-05","0","-5.97681618695044e-05","-4.99966025621345e-05","0","-3.25954734320196e-05","0.000167001459442492","0.000144211664945279","0.00411770955591255","-1.91833862633027e-05","7.99393959950956e-06","0","-6.25250474912629e-05","2.93497150530143e-05","9.9955465937001e-06","-0.000506418974466247","-0.000365106249592739","-0.000455399126122206"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L4BA","-0.12675059593867","0","-0.014405930273893","0.000858780225467028","0.00123482918398595","0","0","0","0","0","0","-4.1758656840207e-06","0","0","0","0","0","0","0","0","0","0","0","0","-5.78471205099515e-05","-4.82030452998208e-05","-6.62008435204099e-05"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L1OA","-0.161101883272861","0.00443455032080388","-0.00963201707899711","0","2.50442502103949e-05","0","0","0","0","-2.73946468015076e-06","0","-8.4194108908318e-06","0","0","0","0","0","0","0","0","0","0","0","0","-5.07469894114858e-05","-3.9378454003427e-05","-5.09999239083548e-05"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L2OA","0.102892070490595","0","-0.0781696382683336","0.00564415658846631","0.00655468022769126","0","0","0","0","-4.52666892366167e-05","0","-6.90950969258995e-05","-3.50432093049331e-05","0","0","2.35407468255938e-05","5.82615003134283e-05","6.0827452525841e-06","-6.01283936319286e-05","0","0","-3.61086406357348e-05","0","-7.02595590031289e-06","-0.000401972469745319","-0.000286989820953858","-0.000327332357836816"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L3OA","-0.134664589596551","0","-0.0159448127996703","0","0.000275714358309079","0","0","0","0","-6.21292270757309e-06","0","-1.2122065929427e-05","0","0","0","0","0","0","0","0","0","-2.65910200251456e-06","0","0","-7.85223913427517e-05","-6.2683408427084e-05","-9.12020301375739e-05"
"Mobile","hurricane","sector_model","DFFD _ LIQUID_BULK_L4OA","-0.107989653721667","0","-0.0196921603201221","0.00133788853759404","0.0017514457641175","0","0","0","0","0","0","-7.18341917709254e-06","0","0","0","0","0","0","0","0","0","0","0","0","-7.95908017047308e-05","-6.38325999915578e-05","-8.42967724428295e-05"
"Mobile","hurricane","sector_model","DFFD _ CONTAINER_L1WA","-0.137171426449291","0.0209487754613147","0.00384094040465378","-0.0552951585421242","0.00547001106294976","0","0","0","0","-3.97042745717705e-05","-5.41112328497143e-05","-5.56715414532228e-05","-1.23462145046902e-05","-3.17435586155492e-05","0","0","0","0","0","-2.5992564623898e-05","-4.997075757387e-05","-1.69058082164243e-05","-4.97066069418686e-05","-4.77829142692119e-06","-0.000302538654204576","-0.000212905037596333","-0.000250341222858133"
